0.400000 	 102.853450 
0.450000 	 98.410890 
0.500000 	 107.300338 
0.550000 	 108.116881 
0.600000 	 112.862891 
0.650000 	 105.761212 
0.700000 	 106.363106 
0.750000 	 89.394129 
0.800000 	 76.502170 
0.850000 	 78.524417 
0.900000 	 93.866205 
0.950000 	 80.498041 
1.000000 	 53.034600 
1.050000 	 63.290430 
1.100000 	 66.475771 
1.150000 	 68.431956 
1.200000 	 71.682143 
1.250000 	 75.656871 
1.300000 	 79.350252 
1.350000 	 83.098117 
1.400000 	 88.596801 
1.450000 	 93.853664 
1.500000 	 99.538340 
1.550000 	 108.211524 
1.600000 	 130.911085 
1.650000 	 140.708763 
1.700000 	 181.287356 
1.750000 	 175.065688 
