0	0	
0	0.00566721	
0	0.00944535	
0	0.0132235	
0	0.0170016	
0	0.0207798	
0	0.0245579	
0	0.028336	
0	0.0321142	
0	0.0358923	
0	0.0396705	
0	0.0434486	
0	0.0472267	
0	0.0510049	
0	0.054783	
0	0.0585612	
0	0.0623393	
0	0.0661174	
0	0.0698956	
0	0.0736737	
0	0.0774519	
0	0.08123	
0	0.0850081	
0	0.0887863	
0	0.0925644	
0	0.0963425	
0	0.100121	
0	0.103899	
0	0.107677	
0	0.111455	
0	0.115233	
0	0.119011	
0	0.12279	
0	0.126568	
0	0.130346	
0	0.134124	
0	0.137902	
0	0.14168	
0	0.145458	
0	0.149236	
0	0.153015	
0	0.156793	
0	0.160571	
0	0.164349	
0	0.168127	
0	0.171905	
0	0.175683	
0	0.179462	
0	0.18324	
0	0.187018	
0	0.190796	
0	0.194574	
0	0.198352	
0	0.20213	
0	0.205909	
0	0.209687	
0	0.213465	
0	0.217243	
0	0.221021	
0	0.224799	

0.0294193	0	
0.0294193	0.00566721	
0.0294193	0.00944535	
0.0294193	0.0132235	
0.0294193	0.0170016	
0.0294193	0.0207798	
0.0294193	0.0245579	
0.0294193	0.028336	
0.0294193	0.0321142	
0.0294193	0.0358923	
0.0294193	0.0396705	
0.0294193	0.0434486	
0.0294193	0.0472267	
0.0294193	0.0510049	
0.0294193	0.054783	
0.0294193	0.0585612	
0.0294193	0.0623393	
0.0294193	0.0661174	
0.0294193	0.0698956	
0.0294193	0.0736737	
0.0294193	0.0774519	
0.0294193	0.08123	
0.0294193	0.0850081	
0.0294193	0.0887863	
0.0294193	0.0925644	
0.0294193	0.0963425	
0.0294193	0.100121	
0.0294193	0.103899	
0.0294193	0.107677	
0.0294193	0.111455	
0.0294193	0.115233	
0.0294193	0.119011	
0.0294193	0.12279	
0.0294193	0.126568	
0.0294193	0.130346	
0.0294193	0.134124	
0.0294193	0.137902	
0.0294193	0.14168	
0.0294193	0.145458	
0.0294193	0.149236	
0.0294193	0.153015	
0.0294193	0.156793	
0.0294193	0.160571	
0.0294193	0.164349	
0.0294193	0.168127	
0.0294193	0.171905	
0.0294193	0.175683	
0.0294193	0.179462	
0.0294193	0.18324	
0.0294193	0.187018	
0.0294193	0.190796	
0.0294193	0.194574	
0.0294193	0.198352	
0.0294193	0.20213	
0.0294193	0.205909	
0.0294193	0.209687	
0.0294193	0.213465	
0.0294193	0.217243	
0.0294193	0.221021	
0.0294193	0.224799	

0.0588387	0	
0.0588387	0.00566721	
0.0588387	0.00944535	
0.0588387	0.0132235	
0.0588387	0.0170016	
0.0588387	0.0207798	
0.0588387	0.0245579	
0.0588387	0.028336	
0.0588387	0.0321142	
0.0588387	0.0358923	
0.0588387	0.0396705	
0.0588387	0.0434486	
0.0588387	0.0472267	
0.0588387	0.0510049	
0.0588387	0.054783	
0.0588387	0.0585612	
0.0588387	0.0623393	
0.0588387	0.0661174	
0.0588387	0.0698956	
0.0588387	0.0736737	
0.0588387	0.0774519	
0.0588387	0.08123	
0.0588387	0.0850081	
0.0588387	0.0887863	
0.0588387	0.0925644	
0.0588387	0.0963425	
0.0588387	0.100121	
0.0588387	0.103899	
0.0588387	0.107677	
0.0588387	0.111455	
0.0588387	0.115233	
0.0588387	0.119011	
0.0588387	0.12279	
0.0588387	0.126568	
0.0588387	0.130346	
0.0588387	0.134124	
0.0588387	0.137902	
0.0588387	0.14168	
0.0588387	0.145458	
0.0588387	0.149236	
0.0588387	0.153015	
0.0588387	0.156793	
0.0588387	0.160571	
0.0588387	0.164349	
0.0588387	0.168127	
0.0588387	0.171905	
0.0588387	0.175683	
0.0588387	0.179462	
0.0588387	0.18324	
0.0588387	0.187018	
0.0588387	0.190796	
0.0588387	0.194574	
0.0588387	0.198352	
0.0588387	0.20213	
0.0588387	0.205909	
0.0588387	0.209687	
0.0588387	0.213465	
0.0588387	0.217243	
0.0588387	0.221021	
0.0588387	0.224799	

0.088258	0	
0.088258	0.00566721	
0.088258	0.00944535	
0.088258	0.0132235	
0.088258	0.0170016	
0.088258	0.0207798	
0.088258	0.0245579	
0.088258	0.028336	
0.088258	0.0321142	
0.088258	0.0358923	
0.088258	0.0396705	
0.088258	0.0434486	
0.088258	0.0472267	
0.088258	0.0510049	
0.088258	0.054783	
0.088258	0.0585612	
0.088258	0.0623393	
0.088258	0.0661174	
0.088258	0.0698956	
0.088258	0.0736737	
0.088258	0.0774519	
0.088258	0.08123	
0.088258	0.0850081	
0.088258	0.0887863	
0.088258	0.0925644	
0.088258	0.0963425	
0.088258	0.100121	
0.088258	0.103899	
0.088258	0.107677	
0.088258	0.111455	
0.088258	0.115233	
0.088258	0.119011	
0.088258	0.12279	
0.088258	0.126568	
0.088258	0.130346	
0.088258	0.134124	
0.088258	0.137902	
0.088258	0.14168	
0.088258	0.145458	
0.088258	0.149236	
0.088258	0.153015	
0.088258	0.156793	
0.088258	0.160571	
0.088258	0.164349	
0.088258	0.168127	
0.088258	0.171905	
0.088258	0.175683	
0.088258	0.179462	
0.088258	0.18324	
0.088258	0.187018	
