0.125	0.464804	
0.125	0.476248	
0.125	0.487609	
0.125	0.498886	
0.125	0.510078	
0.125	0.521184	
0.125	0.532201	
0.125	0.54313	
0.125	0.553968	
0.125	0.564716	
0.125	0.575371	
0.125	0.585934	
0.125	0.596402	
0.125	0.606776	
0.125	0.617055	
0.125	0.627237	
0.125	0.637322	
0.125	0.647311	
0.125	0.657201	
0.125	0.666992	
0.125	0.676685	
0.125	0.686278	
0.125	0.695772	
0.125	0.705165	
0.125	0.714458	
0.125	0.723651	
0.125	0.732742	
0.125	0.741733	
0.125	0.750623	
0.125	0.759412	
0.125	0.768099	
0.125	0.776686	
0.125	0.785171	
0.125	0.793556	
0.125	0.80184	
0.125	0.810024	
0.125	0.818107	
0.125	0.82609	
0.125	0.833973	
0.125	0.841757	
0.125	0.849441	
0.125	0.857027	
0.125	0.864514	
0.125	0.871904	
0.125	0.879196	
0.125	0.886391	
0.125	0.893489	
0.125	0.900491	
0.125	0.907399	
0.125	0.914211	
0.125	0.920929	
0.125	0.927553	
0.125	0.934085	
0.125	0.940524	
0.125	0.946872	
0.125	0.953129	
0.125	0.959296	
0.125	0.965373	
0.125	0.971361	
0.125	0.977262	
0.125	0.983075	
0.125	0.988802	
0.125	0.994443	
0.125	1	

0.175	0	
0.175	0.0131299	
0.175	0.0262572	
0.175	0.0393792	
0.175	0.0524934	
0.175	0.0655971	
0.175	0.0786877	
0.175	0.0917626	
0.175	0.104819	
0.175	0.117855	
0.175	0.130868	
0.175	0.143854	
0.175	0.156812	
0.175	0.169739	
0.175	0.182633	
0.175	0.195491	
0.175	0.208311	
0.175	0.22109	
0.175	0.233826	
0.175	0.246517	
0.175	0.259161	
0.175	0.271754	
0.175	0.284296	
0.175	0.296783	
0.175	0.309214	
0.175	0.321587	
0.175	0.333899	
0.175	0.346149	
0.175	0.358334	
0.175	0.370453	
0.175	0.382504	
0.175	0.394485	
0.175	0.406394	
0.175	0.418229	
0.175	0.429989	
0.175	0.441673	
0.175	0.453278	
0.175	0.464804	
0.175	0.476248	
0.175	0.487609	
0.175	0.498886	
0.175	0.510078	
0.175	0.521184	
0.175	0.532201	
0.175	0.54313	
0.175	0.553968	
0.175	0.564716	
0.175	0.575371	
0.175	0.585934	
0.175	0.596402	
0.175	0.606776	
0.175	0.617055	
0.175	0.627237	
0.175	0.637322	
0.175	0.647311	
0.175	0.657201	
0.175	0.666992	
0.175	0.676685	
0.175	0.686278	
0.175	0.695772	
0.175	0.705165	
0.175	0.714458	
0.175	0.723651	
0.175	0.732742	
0.175	0.741733	
0.175	0.750623	
0.175	0.759412	
0.175	0.768099	
0.175	0.776686	
0.175	0.785171	
0.175	0.793556	
0.175	0.80184	
0.175	0.810024	
0.175	0.818107	
0.175	0.82609	
0.175	0.833973	
0.175	0.841757	
0.175	0.849441	
0.175	0.857027	
0.175	0.864514	
0.175	0.871904	
0.175	0.879196	
0.175	0.886391	
0.175	0.893489	
0.175	0.900491	
0.175	0.907399	
0.175	0.914211	
0.175	0.920929	
0.175	0.927553	
0.175	0.934085	
0.175	0.940524	
0.175	0.946872	
0.175	0.953129	
0.175	0.959296	
0.175	0.965373	
0.175	0.971361	
0.175	0.977262	
0.175	0.983075	
0.175	0.988802	
0.175	0.994443	
0.175	1	

0.225	0	
0.225	0.0131299	
0.225	0.0262572	
0.225	0.0393792	
0.225	0.0524934	
0.225	0.0655971	
0.225	0.0786877	
0.225	0.0917626	
0.225	0.104819	
0.225	0.117855	
0.225	0.130868	
0.225	0.143854	
0.225	0.156812	
0.225	0.169739	
0.225	0.182633	
0.225	0.195491	
0.225	0.208311	
0.225	0.22109	
0.225	0.233826	
0.225	0.246517	
0.225	0.259161	
0.225	0.271754	
0.225	0.284296	
0.225	0.296783	
0.225	0.309214	
0.225	0.321587	
0.225	0.333899	
0.225	0.346149	
0.225	0.358334	
0.225	0.370453	
0.225	0.382504	
0.225	0.394485	
0.225	0.406394	
0.225	0.418229	
0.225	0.429989	
0.225	0.441673	
0.225	0.453278	
0.225	0.464804	
0.225	0.476248	
0.225	0.487609	
0.225	0.498886	
0.225	0.510078	
0.225	0.521184	
0.225	0.532201	
0.225	0.54313	
0.225	0.553968	
0.225	0.564716	
0.225	0.575371	
0.225	0.585934	
0.225	0.596402	
0.225	0.606776	
0.225	0.617055	
0.225	0.627237	
0.225	0.637322	
0.225	0.647311	
0.225	0.657201	
0.225	0.666992	
0.225	0.676685	
0.225	0.686278	
0.225	0.695772	
0.225	0.705165	
0.225	0.714458	
0.225	0.723651	
0.225	0.732742	
0.225	0.741733	
0.225	0.750623	
0.225	0.759412	
0.225	0.768099	
0.225	0.776686	
0.225	0.785171	
0.225	0.793556	
0.225	0.80184	
0.225	0.810024	
0.225	0.818107	
0.225	0.82609	
0.225	0.833973	
0.225	0.841757	
0.225	0.849441	
0.225	0.857027	
0.225	0.864514	
0.225	0.871904	
0.225	0.879196	
0.225	0.886391	
0.225	0.893489	
0.225	0.900491	
0.225	0.907399	
0.225	0.914211	
0.225	0.920929	
0.225	0.927553	
0.225	0.934085	
0.225	0.940524	
0.225	0.946872	
0.225	0.953129	
0.225	0.959296	
0.225	0.965373	
0.225	0.971361	
0.225	0.977262	
0.225	0.983075	
0.225	0.988802	
0.225	0.994443	
0.225	1	

0.275	0	
0.275	0.0131299	
0.275	0.0262572	
0.275	0.0393792	
0.275	0.0524934	
0.275	0.0655971	
0.275	0.0786877	
0.275	0.0917626	
0.275	0.104819	
0.275	0.117855	
0.275	0.130868	
0.275	0.143854	
0.275	0.156812	
0.275	0.169739	
0.275	0.182633	
0.275	0.195491	
0.275	0.208311	
0.275	0.22109	
0.275	0.233826	
0.275	0.246517	
0.275	0.259161	
0.275	0.271754	
0.275	0.284296	
0.275	0.296783	
0.275	0.309214	
0.275	0.321587	
0.275	0.333899	
0.275	0.346149	
0.275	0.358334	
0.275	0.370453	
0.275	0.382504	
0.275	0.394485	
0.275	0.406394	
0.275	0.418229	
0.275	0.429989	
0.275	0.441673	
0.275	0.453278	
0.275	0.464804	
0.275	0.476248	
0.275	0.487609	
0.275	0.498886	
0.275	0.510078	
0.275	0.521184	
0.275	0.532201	
0.275	0.54313	
0.275	0.553968	
0.275	0.564716	
0.275	0.575371	
0.275	0.585934	
0.275	0.596402	
0.275	0.606776	
0.275	0.617055	
0.275	0.627237	
0.275	0.637322	
0.275	0.647311	
0.275	0.657201	
0.275	0.666992	
0.275	0.676685	
0.275	0.686278	
0.275	0.695772	
0.275	0.705165	
0.275	0.714458	
0.275	0.723651	
0.275	0.732742	
0.275	0.741733	
0.275	0.750623	
0.275	0.759412	
0.275	0.768099	
0.275	0.776686	
0.275	0.785171	
0.275	0.793556	
0.275	0.80184	
0.275	0.810024	
0.275	0.818107	
0.275	0.82609	
0.275	0.833973	
0.275	0.841757	
0.275	0.849441	
0.275	0.857027	
0.275	0.864514	
0.275	0.871904	
0.275	0.879196	
0.275	0.886391	
0.275	0.893489	
0.275	0.900491	
0.275	0.907399	
0.275	0.914211	
0.275	0.920929	
0.275	0.927553	
0.275	0.934085	
0.275	0.940524	
0.275	0.946872	
0.275	0.953129	
0.275	0.959296	
0.275	0.965373	
0.275	0.971361	
0.275	0.977262	
0.275	0.983075	
0.275	0.988802	
0.275	0.994443	
0.275	1	

0.325	0	
0.325	0.0131299	
0.325	0.0262572	
0.325	0.0393792	
0.325	0.0524934	
0.325	0.0655971	
0.325	0.0786877	
0.325	0.0917626	
0.325	0.104819	
0.325	0.117855	
0.325	0.130868	
0.325	0.143854	
0.325	0.156812	
0.325	0.169739	
0.325	0.182633	
0.325	0.195491	
0.325	0.208311	
0.325	0.22109	
0.325	0.233826	
0.325	0.246517	
0.325	0.259161	
0.325	0.271754	
0.325	0.284296	
0.325	0.296783	
0.325	0.309214	
0.325	0.321587	
0.325	0.333899	
0.325	0.346149	
0.325	0.358334	
0.325	0.370453	
0.325	0.382504	
0.325	0.394485	
0.325	0.406394	
0.325	0.418229	
0.325	0.429989	
0.325	0.441673	
0.325	0.453278	
0.325	0.464804	
0.325	0.476248	
0.325	0.487609	
0.325	0.498886	
0.325	0.510078	
0.325	0.521184	
0.325	0.532201	
0.325	0.54313	
0.325	0.553968	
0.325	0.564716	
0.325	0.575371	
0.325	0.585934	
0.325	0.596402	
0.325	0.606776	
0.325	0.617055	
0.325	0.627237	
0.325	0.637322	
0.325	0.647311	
0.325	0.657201	
0.325	0.666992	
0.325	0.676685	
0.325	0.686278	
0.325	0.695772	
0.325	0.705165	
0.325	0.714458	
0.325	0.723651	
0.325	0.732742	
0.325	0.741733	
0.325	0.750623	
0.325	0.759412	
0.325	0.768099	
0.325	0.776686	
0.325	0.785171	
0.325	0.793556	
0.325	0.80184	
0.325	0.810024	
0.325	0.818107	
0.325	0.82609	
0.325	0.833973	
0.325	0.841757	
0.325	0.849441	
0.325	0.857027	
0.325	0.864514	
0.325	0.871904	
0.325	0.879196	
0.325	0.886391	
0.325	0.893489	
0.325	0.900491	
0.325	0.907399	
0.325	0.914211	
0.325	0.920929	
0.325	0.927553	
0.325	0.934085	
0.325	0.940524	
0.325	0.946872	
0.325	0.953129	
0.325	0.959296	
0.325	0.965373	
0.325	0.971361	
0.325	0.977262	
0.325	0.983075	
0.325	0.988802	
0.325	0.994443	
0.325	1	

0.375	0	
0.375	0.0131299	
0.375	0.0262572	
0.375	0.0393792	
0.375	0.0524934	
0.375	0.0655971	
0.375	0.0786877	
0.375	0.0917626	
0.375	0.104819	
0.375	0.117855	
0.375	0.130868	
0.375	0.143854	
0.375	0.156812	
0.375	0.169739	
0.375	0.182633	
0.375	0.195491	
0.375	0.208311	
0.375	0.22109	
0.375	0.233826	
0.375	0.246517	
0.375	0.259161	
0.375	0.271754	
0.375	0.284296	
0.375	0.296783	
0.375	0.309214	
0.375	0.321587	
0.375	0.333899	
0.375	0.346149	
0.375	0.358334	
0.375	0.370453	
0.375	0.382504	
0.375	0.394485	
0.375	0.406394	
0.375	0.418229	
0.375	0.429989	
0.375	0.441673	
0.375	0.453278	
0.375	0.464804	
0.375	0.476248	
0.375	0.487609	
0.375	0.498886	
0.375	0.510078	
0.375	0.521184	
0.375	0.532201	
0.375	0.54313	
0.375	0.553968	
0.375	0.564716	
0.375	0.575371	
0.375	0.585934	
0.375	0.596402	
0.375	0.606776	
0.375	0.617055	
0.375	0.627237	
0.375	0.637322	
0.375	0.647311	
0.375	0.657201	
0.375	0.666992	
0.375	0.676685	
0.375	0.686278	
0.375	0.695772	
0.375	0.705165	
0.375	0.714458	
0.375	0.723651	
0.375	0.732742	
0.375	0.741733	
0.375	0.750623	
0.375	0.759412	
0.375	0.768099	
0.375	0.776686	
0.375	0.785171	
0.375	0.793556	
0.375	0.80184	
0.375	0.810024	
0.375	0.818107	
0.375	0.82609	
0.375	0.833973	
0.375	0.841757	
0.375	0.849441	
0.375	0.857027	
0.375	0.864514	
0.375	0.871904	
0.375	0.879196	
0.375	0.886391	
0.375	0.893489	
0.375	0.900491	
0.375	0.907399	
0.375	0.914211	
0.375	0.920929	
0.375	0.927553	
0.375	0.934085	
0.375	0.940524	
0.375	0.946872	
0.375	0.953129	
0.375	0.959296	
0.375	0.965373	
0.375	0.971361	
0.375	0.977262	
0.375	0.983075	
0.375	0.988802	
0.375	0.994443	
0.375	1	

0.425	0	
0.425	0.0131299	
0.425	0.0262572	
0.425	0.0393792	
0.425	0.0524934	
0.425	0.0655971	
0.425	0.0786877	
0.425	0.0917626	
0.425	0.104819	
0.425	0.117855	
0.425	0.130868	
0.425	0.143854	
0.425	0.156812	
0.425	0.169739	
0.425	0.182633	
0.425	0.195491	
0.425	0.208311	
0.425	0.22109	
0.425	0.233826	
0.425	0.246517	
0.425	0.259161	
0.425	0.271754	
0.425	0.284296	
0.425	0.296783	
0.425	0.309214	
0.425	0.321587	
0.425	0.333899	
0.425	0.346149	
0.425	0.358334	
0.425	0.370453	
0.425	0.382504	
0.425	0.394485	
0.425	0.406394	
0.425	0.418229	
0.425	0.429989	
0.425	0.441673	
0.425	0.453278	
0.425	0.464804	
0.425	0.476248	
0.425	0.487609	
0.425	0.498886	
0.425	0.510078	
0.425	0.521184	
0.425	0.532201	
0.425	0.54313	
0.425	0.553968	
0.425	0.564716	
0.425	0.575371	
0.425	0.585934	
0.425	0.596402	
0.425	0.606776	
0.425	0.617055	
0.425	0.627237	
0.425	0.637322	
0.425	0.647311	
0.425	0.657201	
0.425	0.666992	
0.425	0.676685	
0.425	0.686278	
0.425	0.695772	
0.425	0.705165	
0.425	0.714458	
0.425	0.723651	
0.425	0.732742	
0.425	0.741733	
0.425	0.750623	
0.425	0.759412	
0.425	0.768099	
0.425	0.776686	
0.425	0.785171	
0.425	0.793556	
0.425	0.80184	
0.425	0.810024	
0.425	0.818107	
0.425	0.82609	
0.425	0.833973	
0.425	0.841757	
0.425	0.849441	
0.425	0.857027	
0.425	0.864514	
0.425	0.871904	
0.425	0.879196	
0.425	0.886391	
0.425	0.893489	
0.425	0.900491	
0.425	0.907399	
0.425	0.914211	
0.425	0.920929	
0.425	0.927553	
0.425	0.934085	
0.425	0.940524	
0.425	0.946872	
0.425	0.953129	
0.425	0.959296	
0.425	0.965373	
0.425	0.971361	
0.425	0.977262	
0.425	0.983075	
0.425	0.988802	
0.425	0.994443	
0.425	1	

0.475	0	
0.475	0.0131299	
0.475	0.0262572	
0.475	0.0393792	
0.475	0.0524934	
0.475	0.0655971	
0.475	0.0786877	
0.475	0.0917626	
0.475	0.104819	
0.475	0.117855	
0.475	0.130868	
0.475	0.143854	
0.475	0.156812	
0.475	0.169739	
0.475	0.182633	
0.475	0.195491	
0.475	0.208311	
0.475	0.22109	
0.475	0.233826	
0.475	0.246517	
0.475	0.259161	
0.475	0.271754	
0.475	0.284296	
0.475	0.296783	
0.475	0.309214	
0.475	0.321587	
0.475	0.333899	
0.475	0.346149	
0.475	0.358334	
0.475	0.370453	
0.475	0.382504	
0.475	0.394485	
0.475	0.406394	
0.475	0.418229	
0.475	0.429989	
0.475	0.441673	
0.475	0.453278	
0.475	0.464804	
0.475	0.476248	
0.475	0.487609	
0.475	0.498886	
0.475	0.510078	
0.475	0.521184	
0.475	0.532201	
0.475	0.54313	
0.475	0.553968	
0.475	0.564716	
0.475	0.575371	
0.475	0.585934	
0.475	0.596402	
0.475	0.606776	
0.475	0.617055	
0.475	0.627237	
0.475	0.637322	
0.475	0.647311	
0.475	0.657201	
0.475	0.666992	
0.475	0.676685	
0.475	0.686278	
0.475	0.695772	
0.475	0.705165	
0.475	0.714458	
0.475	0.723651	
0.475	0.732742	
0.475	0.741733	
0.475	0.750623	
0.475	0.759412	
0.475	0.768099	
0.475	0.776686	
0.475	0.785171	
0.475	0.793556	
0.475	0.80184	
0.475	0.810024	
0.475	0.818107	
0.475	0.82609	
0.475	0.833973	
0.475	0.841757	
0.475	0.849441	
0.475	0.857027	
0.475	0.864514	
0.475	0.871904	
0.475	0.879196	
0.475	0.886391	
0.475	0.893489	
0.475	0.900491	
0.475	0.907399	
0.475	0.914211	
0.475	0.920929	
0.475	0.927553	
0.475	0.934085	
0.475	0.940524	
0.475	0.946872	
0.475	0.953129	
0.475	0.959296	
0.475	0.965373	
0.475	0.971361	
0.475	0.977262	
0.475	0.983075	
0.475	0.988802	
0.475	0.994443	
0.475	1	

0.525	0	
0.525	0.0131299	
0.525	0.0262572	
0.525	0.0393792	
0.525	0.0524934	
0.525	0.0655971	
0.525	0.0786877	
0.525	0.0917626	
0.525	0.104819	
0.525	0.117855	
0.525	0.130868	
0.525	0.143854	
0.525	0.156812	
0.525	0.169739	
0.525	0.182633	
0.525	0.195491	
0.525	0.208311	
0.525	0.22109	
0.525	0.233826	
0.525	0.246517	
0.525	0.259161	
0.525	0.271754	
0.525	0.284296	
0.525	0.296783	
0.525	0.309214	
0.525	0.321587	
0.525	0.333899	
0.525	0.346149	
0.525	0.358334	
0.525	0.370453	
0.525	0.382504	
0.525	0.394485	
0.525	0.406394	
0.525	0.418229	
0.525	0.429989	
0.525	0.441673	
0.525	0.453278	
0.525	0.464804	
0.525	0.476248	
0.525	0.487609	
0.525	0.498886	
0.525	0.510078	
0.525	0.521184	
0.525	0.532201	
0.525	0.54313	
0.525	0.553968	
0.525	0.564716	
0.525	0.575371	
0.525	0.585934	
0.525	0.596402	
0.525	0.606776	
0.525	0.617055	
0.525	0.627237	
0.525	0.637322	
0.525	0.647311	
0.525	0.657201	
0.525	0.666992	
0.525	0.676685	
0.525	0.686278	
0.525	0.695772	
0.525	0.705165	
0.525	0.714458	
0.525	0.723651	
0.525	0.732742	
0.525	0.741733	
0.525	0.750623	
0.525	0.759412	
0.525	0.768099	
0.525	0.776686	
0.525	0.785171	
0.525	0.793556	
0.525	0.80184	
0.525	0.810024	
0.525	0.818107	
0.525	0.82609	
0.525	0.833973	
0.525	0.841757	
0.525	0.849441	
0.525	0.857027	
0.525	0.864514	
0.525	0.871904	
0.525	0.879196	
0.525	0.886391	
0.525	0.893489	
0.525	0.900491	
0.525	0.907399	
0.525	0.914211	
0.525	0.920929	
0.525	0.927553	
0.525	0.934085	
0.525	0.940524	
0.525	0.946872	
0.525	0.953129	
0.525	0.959296	
0.525	0.965373	
0.525	0.971361	
0.525	0.977262	
0.525	0.983075	
0.525	0.988802	
0.525	0.994443	
0.525	1	

0.575	0	
0.575	0.0131299	
0.575	0.0262572	
0.575	0.0393792	
0.575	0.0524934	
0.575	0.0655971	
0.575	0.0786877	
0.575	0.0917626	
0.575	0.104819	
0.575	0.117855	
0.575	0.130868	
0.575	0.143854	
0.575	0.156812	
0.575	0.169739	
0.575	0.182633	
0.575	0.195491	
0.575	0.208311	
0.575	0.22109	
0.575	0.233826	
0.575	0.246517	
0.575	0.259161	
0.575	0.271754	
0.575	0.284296	
0.575	0.296783	
0.575	0.309214	
0.575	0.321587	
0.575	0.333899	
0.575	0.346149	
0.575	0.358334	
0.575	0.370453	
0.575	0.382504	
0.575	0.394485	
0.575	0.406394	
0.575	0.418229	
0.575	0.429989	
0.575	0.441673	
0.575	0.453278	
0.575	0.464804	
0.575	0.476248	
0.575	0.487609	
0.575	0.498886	
0.575	0.510078	
0.575	0.521184	
0.575	0.532201	
0.575	0.54313	
0.575	0.553968	
0.575	0.564716	
0.575	0.575371	
0.575	0.585934	
0.575	0.596402	
0.575	0.606776	
0.575	0.617055	
0.575	0.627237	
0.575	0.637322	
0.575	0.647311	
0.575	0.657201	
0.575	0.666992	
0.575	0.676685	
0.575	0.686278	
0.575	0.695772	
0.575	0.705165	
0.575	0.714458	
0.575	0.723651	
0.575	0.732742	
0.575	0.741733	
0.575	0.750623	
0.575	0.759412	
0.575	0.768099	
0.575	0.776686	
0.575	0.785171	
0.575	0.793556	
0.575	0.80184	
0.575	0.810024	
0.575	0.818107	
0.575	0.82609	
0.575	0.833973	
0.575	0.841757	
0.575	0.849441	
0.575	0.857027	
0.575	0.864514	
0.575	0.871904	
0.575	0.879196	
0.575	0.886391	
0.575	0.893489	
0.575	0.900491	
0.575	0.907399	
0.575	0.914211	
0.575	0.920929	
0.575	0.927553	
0.575	0.934085	
0.575	0.940524	
0.575	0.946872	
0.575	0.953129	
0.575	0.959296	
0.575	0.965373	
0.575	0.971361	
0.575	0.977262	
0.575	0.983075	
0.575	0.988802	
0.575	0.994443	
0.575	1	

0.625	0	
0.625	0.0131299	
0.625	0.0262572	
0.625	0.0393792	
0.625	0.0524934	
0.625	0.0655971	
0.625	0.0786877	
0.625	0.0917626	
0.625	0.104819	
0.625	0.117855	
0.625	0.130868	
0.625	0.143854	
0.625	0.156812	
0.625	0.169739	
0.625	0.182633	
0.625	0.195491	
0.625	0.208311	
0.625	0.22109	
0.625	0.233826	
0.625	0.246517	
0.625	0.259161	
0.625	0.271754	
0.625	0.284296	
0.625	0.296783	
0.625	0.309214	
0.625	0.321587	
0.625	0.333899	
0.625	0.346149	
0.625	0.358334	
0.625	0.370453	
0.625	0.382504	
0.625	0.394485	
0.625	0.406394	
0.625	0.418229	
0.625	0.429989	
0.625	0.441673	
0.625	0.453278	
0.625	0.464804	
0.625	0.476248	
0.625	0.487609	
0.625	0.498886	
0.625	0.510078	
0.625	0.521184	
0.625	0.532201	
0.625	0.54313	
0.625	0.553968	
0.625	0.564716	
0.625	0.575371	
0.625	0.585934	
0.625	0.596402	
0.625	0.606776	
0.625	0.617055	
0.625	0.627237	
0.625	0.637322	
0.625	0.647311	
0.625	0.657201	
0.625	0.666992	
0.625	0.676685	
0.625	0.686278	
0.625	0.695772	
0.625	0.705165	
0.625	0.714458	
0.625	0.723651	
0.625	0.732742	
0.625	0.741733	
0.625	0.750623	
0.625	0.759412	
0.625	0.768099	
0.625	0.776686	
0.625	0.785171	
0.625	0.793556	
0.625	0.80184	
0.625	0.810024	
0.625	0.818107	
0.625	0.82609	
0.625	0.833973	
0.625	0.841757	
0.625	0.849441	
0.625	0.857027	
0.625	0.864514	
0.625	0.871904	
0.625	0.879196	
0.625	0.886391	
0.625	0.893489	
0.625	0.900491	
0.625	0.907399	
0.625	0.914211	
0.625	0.920929	
0.625	0.927553	
0.625	0.934085	
0.625	0.940524	
0.625	0.946872	
0.625	0.953129	
0.625	0.959296	
0.625	0.965373	
0.625	0.971361	
0.625	0.977262	
0.625	0.983075	
0.625	0.988802	
0.625	0.994443	
0.625	1	

0.675	0	
0.675	0.0131299	
0.675	0.0262572	
0.675	0.0393792	
0.675	0.0524934	
0.675	0.0655971	
0.675	0.0786877	
0.675	0.0917626	
0.675	0.104819	
0.675	0.117855	
0.675	0.130868	
0.675	0.143854	
0.675	0.156812	
0.675	0.169739	
0.675	0.182633	
0.675	0.195491	
0.675	0.208311	
0.675	0.22109	
0.675	0.233826	
0.675	0.246517	
0.675	0.259161	
0.675	0.271754	
0.675	0.284296	
0.675	0.296783	
0.675	0.309214	
0.675	0.321587	
0.675	0.333899	
0.675	0.346149	
0.675	0.358334	
0.675	0.370453	
0.675	0.382504	
0.675	0.394485	
0.675	0.406394	
0.675	0.418229	
0.675	0.429989	
0.675	0.441673	
0.675	0.453278	
0.675	0.464804	
0.675	0.476248	
0.675	0.487609	
0.675	0.498886	
0.675	0.510078	
0.675	0.521184	
0.675	0.532201	
0.675	0.54313	
0.675	0.553968	
0.675	0.564716	
0.675	0.575371	
0.675	0.585934	
0.675	0.596402	
0.675	0.606776	
0.675	0.617055	
0.675	0.627237	
0.675	0.637322	
0.675	0.647311	
0.675	0.657201	
0.675	0.666992	
0.675	0.676685	
0.675	0.686278	
0.675	0.695772	
0.675	0.705165	
0.675	0.714458	
0.675	0.723651	
0.675	0.732742	
0.675	0.741733	
0.675	0.750623	
0.675	0.759412	
0.675	0.768099	
0.675	0.776686	
0.675	0.785171	
0.675	0.793556	
0.675	0.80184	
0.675	0.810024	
0.675	0.818107	
0.675	0.82609	
0.675	0.833973	
0.675	0.841757	
0.675	0.849441	
0.675	0.857027	
0.675	0.864514	
0.675	0.871904	
0.675	0.879196	
0.675	0.886391	
0.675	0.893489	
